smiles,group,Pgp-sub
COc1cc([C@@H]2c3[nH]c4ccccc4c3C(Nc3ccc([N+](=O)[O-])cc3)[C@H]3COC(=O)N32)cc(OC)c1O,training,1
O=[N+]([O-])c1cccc2[nH]c3ccccc3c(=NCCC[N+]3([O-])CCCCC3)c12,training,1
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)CC(OC(=O)[C@H](O)[C@@H](N=C(O)C(C)(O)C(C)O)c3ccccc3)C(C)=C1C2(C)C,training,1
c1ccc2c(c1)N=c1ccccc1=P21c2ccccc2Nc2ccccc21,training,1
c1ccc2c(c1)Nc1ccccc1[P+]21c2ccccc2Nc2ccccc21,training,1
Cc1nc2c(Br)cc(Br)cc2c(=O)n1-c1ccccc1NC1OCC(O)C(O)C1O,training,1
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2C(OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)C(O)[C@@H](N=C(O)CC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,training,1
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2C(OC(=O)c2ccccc2)[C@]2(O)CC(OC(=O)C(O)[C@@H](N=C(O)C(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,training,1
COc1ccc([C@H](N=C(O)c2ccccc2)[C@@H](O)C(=O)O[C@H]2C[C@@]3(O)C(OC(=O)c4ccccc4)C4[C@](C)(C(=O)[C@H](OC(C)=O)C(=C2C)C3(C)C)[C@@H](O)C[C@H]2OC[C@@]42OC(C)=O)cc1,training,1
CCCCCCCCCCC[N+]1(Cc2ccccc2)CC2CCN(Cc3ccccc3)CC2C1,training,1
C=C(C)[C@@]12CC(OC(=O)C(O)[C@@H](N=C(O)c3ccccc3)c3ccccc3)C(C)=C1[C@@H](OC(C)=O)C(=O)[C@@]1(C)C(C2OC(=O)c2cc(F)cc(F)c2)[C@]2(OC(C)=O)CO[C@@H]2C[C@@H]1O,training,1
CCCCCCCCCCCCCC/C(=C/OCC[N+](C)(C)C)OC(C)=O,training,1
Cn1cnc(SC2=CC(=O)C=C3SC4C[C@@]23C2=C(N4)C(=O)c3[nH]cc4c3C2=NCC4)c1CC(N)C(=O)O,training,1
CC(=O)O[C@@]12CO[C@@H]1CC(O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)C(O)C[C@@](O)(C(OC(=O)c4ccccc4)C12)C3(C)C,training,1
CC(=O)O[C@@]12CO[C@@H]1CC(O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)C(OC(=O)[C@H](O)[C@@H](N=C(O)c4ccccc4)c4ccccc4)C[C@@](O)(C(OC(=O)c4ccccc4)C12)C3(C)C,training,1
CCCCCCCCCCCCCCCCCCN=C(O)OCC(CNS(=O)(=O)CCC[n+]1cccc2ccccc21)COC,training,1
CCN(CC)CCN1C(=O)c2c(c3c4cccc(Cl)c4n(C4OC(CO)C(OC)C(O)C4O)c3c3[nH]c4c(Cl)cccc4c23)C1=O,training,1
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)CC3OC1CC(N)C(OC2CCCCO2)C(C)O1,training,1
CCCCCCCCCCCCC(=O)OC(c1cnco1)c1nc(C(O)CC(O)C(O)C(C)O)co1,training,1
CC(=O)O[C@H]1C(=O)[C@@]2(C)C(C(OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)C(O)[C@@H](NC(=O)c4ccc(Cl)cc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,training,1
c1ccc(-c2ccnc3c2ccc2c(-c4ccccc4)ccnc23)cc1,training,1
COc1ccc2c[n+](C)c3c4cc(OC)c(OC)cc4ccc3c2c1,training,1
Cc1c[nH]c(=NCCCN(C)C)c2c1[nH]c1ccc3cc(O)ccc3c12,training,1
Cc1ccc2oc(=O)c3c(O)c4cccc(OC5OC(C)C6O[C@@H](c7ccccc7)OC6C5OC5OC(C)C(O)C(O)C5O)c4c4oc(=O)c1c2c34,training,1
COCC(C#N)NC1CC(OC2CC(O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2c(OC)cccc2C4=O)OC(C)C1O,training,1
Cc1c2ccn(C)cc2c(C)c2c1[o+]c1ccccc12,training,1
COc1ccc2[nH]c3c(C)c4c(c(C)c3c2c1)CN(C)C=C4,training,1
CCN(CC)c1ccc(C=C2C[N+](C)(C)CC(=Cc3ccc(N(CC)CC)cc3)C2=O)cc1,training,1
C/C=C1\N=C(O)[C@H]2CSSCC/C=C/[C@H](CC(O)=N[C@H](C(C)C)C(O)=N2)OC(=O)[C@H](C(C)C)N=C1O,training,1
CCCCCCCCCCCCCCCCCCOCC(COCCOCC[N+]1(CCCCCC(=O)O)CCCC1)Oc1ncccn1,training,1
COc1ccc(-c2cc(-c3ccccc3)[n+](-c3ccc(C)cc3)c(-c3ccccc3)c2)cc1,training,1
c1ccc([As+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,training,1
CNC1C(=O)C(C)C(O)(C(CC(C)C(O)/C=C/C=C/CN=C(O)C(C)(C)C(O)C(C)=CC=C/C=C/Cc2cnc(C)o2)OC)C12C(=O)OC2COC,training,1
C1=CN2C=C3CCCCC3=CC2c2[nH]c3ccccc3c21,training,1
CN(C)CCCNc1c2c(=O)n(C)c(=O)nc-2n(C)c2ccccc12,training,1
CCc1[nH]c(=N)[nH]c(=N)c1-c1ccc(N2CCNCC2)c([N+](=O)[O-])c1,training,1
CC1(C)NC(=N)NC(=N)N1c1cccc(CSc2ccccc2)c1,training,1
C=C1C(O)C2(O)OCC34C(CC5C(C)=CC(=O)C(O)C5(C)C23)OC(=O)C(OC(=O)C/C=C(\C)CCCCC)C14,training,1
N=C(N)c1ccc(N=Nc2c(O)ccc3c2[nH]c2ccccc23)cc1,training,1
COc1cc(C(O)=NC2CCc3cc(OC)c(OC)c(OC)c3-c3ccc(OC)c(=O)cc32)cc(OC)c1OC,training,1
CCOc1cc2c(OCc3ccccc3)cc3c4cc(OC)c(OC)cc4c[n+](C)c3c2cc1OC,training,1
C(=NNC1=NCCN1)c1c2ccccc2c(C=NNC2=NCCN2)c2ccccc12,training,1
COC1CC(C)C(OC)c2cc(O)cc(c2O)N=C(O)/C(C)=C/C=C\C(C)C(OC(=N)O)/C(C)=C\C(C)C1OC,training,1
CC(=O)OC1C(O)C(C)OC(OC2C(OC(=O)C3CCC4C(C3)OC3(CC(OC(=O)C=Cc5ccccc5)C(C)CO3)C43CO3)OC(C)C(O)C2OC(C)=O)C1O,training,1
CC1CCOC(=O)/C=C/C=C/C(=O)OC2CC3OC4C5OC5(C)C(O)CC4(COC(=O)C1O)C2(C)C31CO1,training,1
CC(O)C1/C=C/C=C/C(=O)OC2CC3OC4C5OC5(C)C(O)CC4(COC(=O)C(O)C(C)CCO1)C2(C)C31CO1,training,1
C[C@H](N)C(O)=N[C@@H]1[C@H]2C(=C(O)C[C@@H](O)[C@@H]2O)C(=O)O[C@]1(C)C(Cl)Cl,training,1
Cc1c2c(c(C)c3c1=CN(CCN1CCCCC1)C=C3)=[N+]c1ccc(O)cc1-2,training,1
CC(=O)N(C)c1ccc(N=c2cc(C)[nH]c3ccc4nc[nH]c4c23)cc1,training,1
C/C=C(\C)C(=O)OC1C(C)=C2C(C1OC(=O)CCCC)C(C)(OC(C)=O)CC(OC(=O)CCCC)C1(O)C2OC(=O)C1(C)O,training,1
C/C=C(\C)c1cc(=O)c2c(C)cc3c(c2o1)C(=O)c1c(O)c(C2CC(C)(N(C)C)C(O)C(C)O2)cc(C2CC(N(C)C)C(O)C(C)O2)c1C3=O,training,1
CC(C)=CC(=O)OC1C2C(C)=CC(=O)C(O)C2(C)C2C3(O)OCC24C(CC(=O)OC14)C(C)C3O,training,1
c1ccc([P+](CCN2Cc3ccccc3C2)(c2ccccc2)c2ccccc2)cc1,training,1
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,training,1
C[C@H](O)[C@H]1/C=C/C=C\C(=O)O[C@@H]2C[C@H]3O[C@@H]4[C@@H]5O[C@]5(C)CCC4(COC(=O)[C@H]4O[C@]4(C)[C@@H](O)CO1)[C@]2(C)[C@]31CO1,training,1
CC1=C[C@H]2O[C@@H]3C[C@H]4OC(=O)/C=C\C=C\[C@H]([C@@H](C)O)OC[C@H](O)[C@@]5(C)O[C@@H]5C(=O)OC[C@@]2(C[C@H]1O)[C@]4(C)C31CO1,training,1
CCn1c2cc(=N)ccc-2c2ccc([N+])cc2c1-c1ccccc1,training,1
COc1ccc2c(=NCCCCCCCCN=c3c4ccccc4[nH]c4cc(OC)ccc34)c3ccccc3[nH]c2c1,training,1
CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(O)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,training,1
CC1CC[P+](c2ccccc2)(c2ccccc2)c2c1ccc1ccccc21,training,1
COc1ccc(CC2C(O)=NC(C)C(=O)N(C)C3C(=O)N(C)C(Cc4ccc(O)c(c4)Oc4ccc(cc4)C3O)C(O)=NC(C)C(O)=NC(C)C(=O)N2C)cc1,training,1
CCCCCCCCCCCC[N+]1(CCCCCCCCCCCC)CCCC(C)C1,training,1
CN1C(=CC=CC=[N+]2CCCCC2)Sc2ccccc21,training,1
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,training,1
Cc1c2cccc(Sc3ccccc3)c2c2c3c(cccc13)[S+](c1ccccc1)C2,training,1
COc1ccc2c(c1)c1c(C)c3cn(C)ccc3c(C)c1[n+]2C,training,1
COc1cc2c[n+](C)c3c4cc5c(cc4ccc3c2cc1OC)OCO5,training,1
COc1cc2c(cc1OC)C(OC)N(C)c1c-2ccc2cc3c(cc12)OCO3,training,1
CN(C)C(=O)c1cccc(COc2ccc(N3C(=N)NC(=N)NC3(C)C)cc2Cl)c1,training,1
CCCCCCCCCC1CC(O)=NCC(O)=NC(C(C)C)C(O)=NC(CC(C)C)C(O)=NC(C)C(O)=NC(C(C)C)C(=O)O1,training,1
Cc1cccc(N=C(O)CCc2ccc(N3C(=N)NC(=N)NC3(C)C)cc2)c1,training,1
CC1(C)NC(=N)NC(=N)N1c1ccc(CCCCCCc2ccc(S(=O)(=O)F)cc2)cc1,training,1
CC1(C)NC(=N)NC(=N)N1c1ccc(OCC(O)=Nc2ccccc2)c(Cl)c1,training,1
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2c1[nH]c1ccc(O)cc21,training,1
Cc1cc(NC(O)=NCc2ccc(N3C(=N)NC(=N)NC3(C)C)cc2)ccc1S(=O)(=O)F,training,1
N=c1[nH]c(N)c(N=Nc2ccc([As](=O)(O)O)c(O)c2)c(=N)[nH]1,training,1
Cc1cc(NC(=O)CCc2ccc(N3C(=N)NC(=N)NC3(C)C)cc2)ccc1S(=O)(=O)F,training,1
Cc1cc2c3ccccc3ccc2[n+]2ccccc12,training,1
COc1cc(Cc2nccc3cc(OC)c(OC)cc23)c(C(C)=O)cc1OC,training,1
CCN1C(=Cc2ccc3ccccc3[n+]2CC)C=Cc2ccccc21,training,1
Cc1c2cc(Cl)c3ccccc3c2c[n+]2ccccc12,training,1
CC[C@]12CN3CCc4c([nH]c5ccccc45)[C@@](C(=O)OC)(c4cc5c(cc4OC)N(C)[C@H]4[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]6(CC)C=CCN7CC[C@]54[C@@H]76)C[C@@H](C3)[C@H]1O2,training,1
CC1(C)NC(=N)NC(=N)N1CCCCc1ccccc1,training,1
CCOc1ccc2c(c1)C=CC(=CC=C1C=C(C)C3=CC=C[N+]=C3C1=O)N2C,training,1
CC(C)n1c2c([n+](C)c1C=Cc1ccccc1)C(=O)c1ccccc1C2=O,training,1
Cc1n(CC(C)C)c2c([n+]1C)C(=O)c1ccccc1C2=O,training,1
Cc1n(Cc2ccccc2)c2c([n+]1C)C(=O)c1ccccc1C2=O,training,1
COC(=O)[C@@H]1c2cc3c(c(O)c2[C@@H](OC2OC(C)C(OC)C(C)(OC)C2OC)C[C@]1(C)O)C(=O)c1c(O)cc2c(c1C3=O)O[C@H]1O[C@]2(C)[C@H](O)[C@@H](N(C)C)[C@@H]1O,training,1
CCCCCCCCCCCCn1c(C)cc(=[N+])c2ccccc21,training,1
CCCCNP1(NCCCC)=NP(NCCCC)(NCCCC)=NP(NCCCC)(NCCCC)=NP(NCCCC)(NCCCC)=N1,training,1
CC(SC(C)C(O)=NN=Cc1cccc(Cl)c1)C(O)=NN=Cc1cccc(Cl)c1,training,1
CCCCCCN=c1nc2[nH]c(=NCCCCCC)[nH]c(NCCCCCC)c-2[nH]1,training,1
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,training,1
C[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccccc21,training,1
CCN(CC)CCC(CN=c1c2ccc([N+](=O)[O-])cc2[nH]c2cc(OC)c(OC)cc12)c1ccccc1,training,1
CCN1C=CC(=CC=Cc2cc[n+](CC)c3ccccc23)c2ccccc21,training,1
Cc1cc(N)c2cc(N=C(O)C=Cc3ccccc3Cl)ccc2n1,training,1
CCCCCn1c(C)cc(C=Cc2ccc3cc(C)ccc3[n+]2C)c1C,training,1
C[n+]1c(C=Cc2ccc(Cl)cc2)ccc2ccccc21,training,1
CN(C)c1ccc(C=Cc2cccc[n+]2C)cc1,training,1
CCCCCCCCCCCC[n+]1ccccc1,training,1
CN1C=CC(=CC=C2C=CC(=[N+](C)C)C=C2)c2ccccc21,training,1
c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,training,1
O=S1OC[C@@H]2[C@H](CO1)[C@]1(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C1(Cl)Cl,training,1
CN1CC=CCC1,training,1
Cc1coc2ccccc2c1=O,training,1
N=C(N)Nc1nc(CSCCC(=N)NS(N)(=O)=O)cs1,training,1
COC(=O)[C@@H](N)CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C,training,1
CCC1(c2ccccc2)C(O)=NC(=O)N=C1O,training,1
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,training,1
CC1(C)S[C@@H]2[C@@H](N=C(O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,training,1
C(=N/NC1=NCCN1)\c1c2ccccc2c(/C=N/NC2=NCCN2)c2ccccc12,training,1
c1ccc2c(c1)Nc1ccccc1O2,training,1
COc1ccc(Cl)cc1C(O)=NCCc1ccc(S(=O)(=O)NC(O)=NC2CCCCC2)cc1,training,1
CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,training,1
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(=O)CO)C[C@@H]3O,training,1
CC(O)=N[C@@H](CC(C)C)C(O)=N[C@@H](CC(C)C)C(O)=N[C@H](C=O)CCCNC(=N)N,training,1
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,training,1
COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1OC,training,1
Cn1cc(C(=O)[C@H]2CCc3nc[nH]c3C2)c2ccccc21,training,1
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,training,1
C/C=C1\N=C(O)[C@H]2CSSCC/C=C\[C@H](CC(O)=N[C@H](C(C)C)C(O)=N2)OC(=O)[C@H](C(C)C)N=C1O,training,1
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,training,1
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,training,1
CCN1CCN(C(O)=N[C@@H](C(O)=N[C@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,training,1
CC(C)C[C@@H]1N=C(O)[C@H](C)N(C)C(=O)CN=C(O)/C(=C\c2ccccc2)N(C)C1=O,training,1
CC(C)COC[C@@H](CN(Cc1ccccc1)c1ccccc1)N1CCCC1,training,1
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCNC(=O)c2ccc(N=[N+]=[N-])cc2)[C@@H]1c1ccccc1C(F)(F)F,training,1
CCC1=C[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@](C(=O)OC)(C2)[C@@H]13,training,1
N=C(N)N1CCc2ccccc2C1,training,1
CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,training,1
Oc1nc2ccccc2n1CCCN1CCC(n2c(O)nc3cc(Cl)ccc32)CC1,training,1
CO[C@]1(C)[C@H](N(C)C(=O)c2ccccc2)[C@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(O)=NC4,training,1
CS(=O)(=O)N1CCN(C2CN(CC[C@@]3(c4ccc(Cl)c(Cl)c4)CCC(=O)N(CC4CC4)C3)C2)CC1,training,1
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)N=C(O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,training,1
CO[C@]12[C@H](COC(=N)O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@H]12,training,1
CN(C(=O)C(c1ccccc1)c1ccccc1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,training,1
CC[C@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,training,1
COc1ccc(CCN=c2nc(N3CCc4cc(OC)c(OC)cc4C3)c3cc(OC)c(OC)cc3[nH]2)cc1OC,training,1
C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@@H]2CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,training,1
CN(C)[C@@H]1C(O)=C(C(=N)O)C(=O)[C@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,training,1
COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,training,1
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,training,1
Cc1c(O)cccc1C(O)=N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(O)=NC(C)(C)C,training,1
O=S(=O)(/C=C/[C@H](CCc1ccccc1)N=C(O)[C@@H](Cc1ccccc1)N=C(O)N1CCOCC1)c1ccccc1,training,1
CC(=O)O[C@H]1[C@@H](O)[C@H](C)O[C@@H](OC(=O)[C@@H]2CC[C@H]3[C@@H](C2)O[C@]2(C[C@H](OC(=O)/C=C/c4ccccc4)[C@H](C)CO2)[C@]32CO2)[C@H]1O[C@H]1O[C@@H](C)[C@@H](O)[C@@H](OC(C)=O)[C@H]1O,training,1
CC(C)c1c(C(O)=Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,training,1
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,training,1
C=CC[C@@H]1/C=C(/C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@H](O)CC1=O)[C@H](C)C[C@@H]2OC,training,1
CC1(C)SSC(C)(C)[C@@H](N=C(O)[C@@H](N)Cc2ccc(O)cc2)C(O)=NCC(O)=N[C@@H](Cc2ccccc2)C(O)=N[C@H]1C(=O)O,training,1
O=C(NCCN1CCN(c2cccc3c2OC[C@H](CO)O3)CC1)c1ccc(F)cc1,training,1
CCCOc1ccc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c(CC)n(Cc3ccccn3)nc2c(=O)[nH]1,training,1
COc1ccc(C[C@H]2C(O)=N[C@H](C)C(=O)N(C)[C@H]3C(=O)N(C)[C@H](Cc4ccc(O)c(c4)Oc4ccc(cc4)[C@H]3O)C(O)=N[C@@H](C)C(O)=N[C@@H](C)C(=O)N2C)cc1,training,1
COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]21,training,1
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,training,1
CC(C)(C)NC[C@H](O)COc1ccc(NC(O)=NC2CCCCC2)cc1,training,1
OC1=NC(c2ccccc2)(c2ccccc2)C(O)=N1,training,1
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,training,1
O[C@H](COc1cccc2ncccc12)CN1CCN(C2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(F)F)CC1,training,1
CC(C)c1nc(CN(C)C(O)=N[C@H](C(O)=N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)N=C(O)OCc2cncs2)C(C)C)cs1,training,1
COc1ccc(CCN2CCC(N=c3[nH]c4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,training,1
Cc1cccc(C)c1OCC(O)=N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)N=C(O)[C@H](C(C)C)N1CCCN=C1O,training,1
CC[C@@]12C=CCN3CC[C@@]4(c5ccc(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32,training,1
CC[C@@]1([C@H]2O[C@H]([C@H]3O[C@@](O)(CO)[C@H](C)C[C@@H]3C)C[C@H]2C)CC[C@H]([C@@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@@H]([C@H](C)[C@H](OC)[C@@H](C)C(=O)O)O3)O2)O1,training,1
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@H]1C[C@H]1NCCc2cc(O)c(OC)cc21,training,1
COC(=O)[C@@H]1c2cc3c(c(O)c2[C@@H](O[C@H]2O[C@@H](C)[C@H](OC)[C@@](C)(OC)[C@H]2OC)C[C@]1(C)O)C(=O)c1c(O)cc2c(c1C3=O)O[C@@H]1O[C@]2(C)[C@H](O)[C@@H](N(C)C)[C@@H]1O,training,1
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,training,1
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,training,1
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,training,1
CC(C)(C)NC[C@@H](O)COc1cccc2c1C[C@H](O)[C@H](O)C2,training,1
CC[C@H]1N=C(O)[C@H](N=C(O)c2ncccc2O)[C@@H](C)OC(=O)[C@H](c2ccccc2)N=C(O)[C@@H]2CC(=O)CCN2C(=O)[C@H](Cc2ccc(N(C)C)cc2)N(C)C(=O)[C@H]2CCCN2C1=O,training,1
C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@]3(C=O)C[C@H](O)[C@H]12,training,1
CO[C@@]1(N=C(O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,training,1
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,training,1
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)[C@H]1c1cccc([N+](=O)[O-])c1,training,1
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,training,1
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C=C[C@H]3[C@H]1C5,training,1
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,training,1
C/C=C/c1ccc2c(c1)OCO2,training,1
COC(=O)c1ccccc1-c1c2ccc(=N)cc-2oc2cc(N)ccc12,training,1
COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,training,1
C=CCN=c1nc(N2CCC(NCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)[nH]c(=NCC=C)[nH]1,training,1
COc1ccc(C[C@@H](N)C(O)=N[C@H]2[C@@H](CO)O[C@@H](n3cnc4c(N(C)C)ncnc43)[C@@H]2O)cc1,training,1
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,training,1
CCCNC[C@@H](O)COc1ccccc1C(=O)CCc1ccccc1,training,1
c1ccc(P(c2ccccc2)c2ccccc2)cc1,training,1
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@@H]1c1cccc([N+](=O)[O-])c1,training,1
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)[C@@H]5C2)OCO4)CCN1C,training,1
CN[C@@H](CCSC)C(O)=NC(=O)[C@H](Cc1ccccc1)N=C(O)CN=C(O)[C@@H](C)N=C(O)[C@@H](N)Cc1ccc(O)cc1,training,1
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCN=C(O)CCc2ccc(O)c(I)c2)[C@@H]1c1ccccc1C(F)(F)F,training,1
CN(C)CCC=C1c2ccccc2CCc2ccccc21,training,1
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(OC)c5[nH]c34)cc1)CC2,training,1
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](N=C(O)Cn4cnnn4)[C@H]3SC2)s1,training,1
CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,training,1
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)[nH]c(=N)c2cc1OC,training,1
Cc1cc(=O)oc2cc(O)ccc12,training,1
CC(C)(C)N=C(O)[C@@H]1C[C@@H]2CCCC[C@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)N=C(O)[C@H](CC(=N)O)NC(=O)c1ccc2ccccc2n1,training,1
